ROI,Subject,Effect, LocalizerSize,EffectSize
7,776_FED_20190611b_3T2_PL2017,N, 137,0.217559
7,777_FED_20190611c_3T2_PL2017,S, 137,1.521233
7,777_FED_20190611c_3T2_PL2017,N, 137,2.100565
7,778_FED_20190614b_3T2_PL2017,S, 137,0.015006
7,778_FED_20190614b_3T2_PL2017,N, 137,0.335014
8,730_FED_20190306a_3T2_PL2017,S, 167,1.562503
8,730_FED_20190306a_3T2_PL2017,N, 167,2.120451
8,741_FED_20190320a_3T2_PL2017,S, 167,3.177705
8,741_FED_20190320a_3T2_PL2017,N, 167,3.988198
8,746_FED_20190328a_3T2_PL2017,S, 167,1.151391
8,746_FED_20190328a_3T2_PL2017,N, 167,1.139021
8,747_FED_20190328b_3T2_PL2017,S, 167,1.401718
8,747_FED_20190328b_3T2_PL2017,N, 167,1.534175
8,748_FED_20190328c_3T2_PL2017,S, 167,1.916443
8,748_FED_20190328c_3T2_PL2017,N, 167,2.082317
8,749_FED_20190404a_3T2_PL2017,S, 167,4.049742
8,749_FED_20190404a_3T2_PL2017,N, 167,5.784230
8,750_FED_20190404b_3T2_PL2017,S, 167,2.189552
8,750_FED_20190404b_3T2_PL2017,N, 167,2.922445
8,751_FED_20190404c_3T2_PL2017,S, 167,1.533123
8,751_FED_20190404c_3T2_PL2017,N, 167,2.152791
8,752_FED_20190404d_3T2_PL2017,S, 167,2.897440
8,752_FED_20190404d_3T2_PL2017,N, 167,3.275861
8,754_FED_20190405b_3T2_PL2017,S, 167,1.002748
8,754_FED_20190405b_3T2_PL2017,N, 167,1.191357
8,755_FED_20190411a_3T2_PL2017,S, 167,1.867825
8,755_FED_20190411a_3T2_PL2017,N, 167,2.422614
8,756_FED_20190411b_3T2_PL2017,S, 167,0.993831
8,756_FED_20190411b_3T2_PL2017,N, 167,1.389915
8,757_FED_20190411c_3T2_PL2017,S, 167,2.930502
8,757_FED_20190411c_3T2_PL2017,N, 167,2.912794
8,773_FED_20190605c_3T2_PL2017,S, 167,2.051700
8,773_FED_20190605c_3T2_PL2017,N, 167,2.712507
