ROI,Subject,Effect, LocalizerSize,EffectSize
8,735_FED_20190314a_3T2_PL2017,E, 1,1.484660
8,736_FED_20190314b_3T2_PL2017,H, 1,1.409036
8,736_FED_20190314b_3T2_PL2017,E, 1,0.296313
8,737_FED_20190314c_3T2_PL2017,H, 1,-0.573378
8,737_FED_20190314c_3T2_PL2017,E, 1,-0.545743
8,738_FED_20190319a_3T2_PL2017,H, 1,0.218639
8,738_FED_20190319a_3T2_PL2017,E, 1,0.289703
8,739_FED_20190319b_3T2_PL2017,H, 1,0.509234
8,739_FED_20190319b_3T2_PL2017,E, 1,0.302063
8,740_FED_20190319c_3T2_PL2017,H, 1,-0.378858
8,740_FED_20190319c_3T2_PL2017,E, 1,0.237731
8,743_FED_20190320c_3T2_PL2017,H, 1,0.317674
8,743_FED_20190320c_3T2_PL2017,E, 1,0.022047
8,744_FED_20190320d_3T2_PL2017,H, 1,0.406545
8,744_FED_20190320d_3T2_PL2017,E, 1,0.479923
8,745_FED_20190321a_3T2_PL2017,H, 1,-0.300943
8,745_FED_20190321a_3T2_PL2017,E, 1,-0.275328
8,759_FED_20190415a_3T2_PL2017,H, 1,-0.054768
8,759_FED_20190415a_3T2_PL2017,E, 1,0.011496
8,760_FED_20190415b_3T2_PL2017,H, 1,-0.359978
8,760_FED_20190415b_3T2_PL2017,E, 1,-0.311441
8,761_FED_20190416a_3T2_PL2017,H, 1,0.376950
8,761_FED_20190416a_3T2_PL2017,E, 1,0.253117
8,762_FED_20190416b_3T2_PL2017,H, 1,-1.139741
8,762_FED_20190416b_3T2_PL2017,E, 1,-0.600404
8,763_FED_20190416c_3T2_PL2017,H, 1,-0.791828
8,763_FED_20190416c_3T2_PL2017,E, 1,-0.707829
8,764_FED_20190416d_3T2_PL2017,H, 1,-0.152776
8,764_FED_20190416d_3T2_PL2017,E, 1,0.432032
8,766_FED_20190418a_3T2_PL2017,H, 1,-0.398263
8,766_FED_20190418a_3T2_PL2017,E, 1,-0.950879
9,725_FED_20190215a_3T2_PL2017,H, 0,0.000000
9,725_FED_20190215a_3T2_PL2017,E, 0,0.000000
9,726_FED_20190226a_3T2_PL2017,H, 0,0.000000
9,726_FED_20190226a_3T2_PL2017,E, 0,0.000000
9,727_FED_20190226b_3T2_PL2017,H, 0,0.000000
9,727_FED_20190226b_3T2_PL2017,E, 0,0.000000
9,728_FED_20190226c_3T2_PL2017,H, 0,0.000000
9,728_FED_20190226c_3T2_PL2017,E, 0,0.000000
9,729_FED_20190226d_3T2_PL2017,H, 0,0.000000
9,729_FED_20190226d_3T2_PL2017,E, 0,0.000000
9,731_FED_20190306b_3T2_PL2017,H, 0,0.000000
9,731_FED_20190306b_3T2_PL2017,E, 0,0.000000
9,732_FED_20190307_3T2_PL2017,H, 0,0.000000
9,732_FED_20190307_3T2_PL2017,E, 0,0.000000
9,733_FED_20190307b_3T2_PL2017,H, 0,0.000000
9,733_FED_20190307b_3T2_PL2017,E, 0,0.000000
9,734_FED_20190313a_3T2_PL2017,H, 0,0.000000
9,734_FED_20190313a_3T2_PL2017,E, 0,0.000000
9,735_FED_20190314a_3T2_PL2017,H, 0,0.000000
9,735_FED_20190314a_3T2_PL2017,E, 0,0.000000
9,736_FED_20190314b_3T2_PL2017,H, 0,0.000000
9,736_FED_20190314b_3T2_PL2017,E, 0,0.000000
9,737_FED_20190314c_3T2_PL2017,H, 0,0.000000
9,737_FED_20190314c_3T2_PL2017,E, 0,0.000000
9,738_FED_20190319a_3T2_PL2017,H, 0,0.000000
9,738_FED_20190319a_3T2_PL2017,E, 0,0.000000
9,739_FED_20190319b_3T2_PL2017,H, 0,0.000000
9,739_FED_20190319b_3T2_PL2017,E, 0,0.000000
9,740_FED_20190319c_3T2_PL2017,H, 0,0.000000
9,740_FED_20190319c_3T2_PL2017,E, 0,0.000000
9,743_FED_20190320c_3T2_PL2017,H, 0,0.000000
9,743_FED_20190320c_3T2_PL2017,E, 0,0.000000
9,744_FED_20190320d_3T2_PL2017,H, 0,0.000000
9,744_FED_20190320d_3T2_PL2017,E, 0,0.000000
9,745_FED_20190321a_3T2_PL2017,H, 0,0.000000
9,745_FED_20190321a_3T2_PL2017,E, 0,0.000000
9,759_FED_20190415a_3T2_PL2017,H, 0,0.000000
9,759_FED_20190415a_3T2_PL2017,E, 0,0.000000
9,760_FED_20190415b_3T2_PL2017,H, 0,0.000000
9,760_FED_20190415b_3T2_PL2017,E, 0,0.000000
9,761_FED_20190416a_3T2_PL2017,H, 0,0.000000
9,761_FED_20190416a_3T2_PL2017,E, 0,0.000000
