ROI,Subject,Effect, LocalizerSize,EffectSize
11,730_FED_20190306a_3T2_PL2017,E, 52,2.505707
11,741_FED_20190320a_3T2_PL2017,H, 52,3.781392
11,741_FED_20190320a_3T2_PL2017,E, 52,3.765591
11,746_FED_20190328a_3T2_PL2017,H, 52,5.235960
11,746_FED_20190328a_3T2_PL2017,E, 52,3.895685
11,747_FED_20190328b_3T2_PL2017,H, 52,1.155747
11,747_FED_20190328b_3T2_PL2017,E, 52,0.828276
11,748_FED_20190328c_3T2_PL2017,H, 52,0.749502
11,748_FED_20190328c_3T2_PL2017,E, 52,0.324390
11,749_FED_20190404a_3T2_PL2017,H, 52,7.726121
11,749_FED_20190404a_3T2_PL2017,E, 52,6.978337
11,750_FED_20190404b_3T2_PL2017,H, 52,8.752372
11,750_FED_20190404b_3T2_PL2017,E, 52,4.404191
11,751_FED_20190404c_3T2_PL2017,H, 52,11.123932
11,751_FED_20190404c_3T2_PL2017,E, 52,8.444630
11,752_FED_20190404d_3T2_PL2017,H, 52,5.688192
11,752_FED_20190404d_3T2_PL2017,E, 52,3.685188
11,754_FED_20190405b_3T2_PL2017,H, 52,3.381809
11,754_FED_20190405b_3T2_PL2017,E, 52,1.975674
11,755_FED_20190411a_3T2_PL2017,H, 52,8.978593
11,755_FED_20190411a_3T2_PL2017,E, 52,6.789181
11,756_FED_20190411b_3T2_PL2017,H, 52,2.744734
11,756_FED_20190411b_3T2_PL2017,E, 52,2.258264
11,757_FED_20190411c_3T2_PL2017,H, 52,4.547864
11,757_FED_20190411c_3T2_PL2017,E, 52,3.807030
11,773_FED_20190605c_3T2_PL2017,H, 52,3.693659
11,773_FED_20190605c_3T2_PL2017,E, 52,2.089968
11,774_FED_20190605b_3T2_PL2017,H, 52,7.711751
11,774_FED_20190605b_3T2_PL2017,E, 52,6.151650
11,775_FED_20190611a_3T2_PL2017,H, 52,9.635748
11,775_FED_20190611a_3T2_PL2017,E, 52,8.335810
11,776_FED_20190611b_3T2_PL2017,H, 52,7.841013
11,776_FED_20190611b_3T2_PL2017,E, 52,5.237269
11,777_FED_20190611c_3T2_PL2017,H, 52,1.747090
11,777_FED_20190611c_3T2_PL2017,E, 52,1.018222
11,778_FED_20190614b_3T2_PL2017,H, 52,12.344498
11,778_FED_20190614b_3T2_PL2017,E, 52,10.611303
12,730_FED_20190306a_3T2_PL2017,H, 126,8.833365
