ROI,Subject,Effect, LocalizerSize,EffectSize
4,729_FED_20190226d_3T2_PL2017_Anya,jap, 480,1.056080
4,729_FED_20190226d_3T2_PL2017_Anya,sent, 480,0.365969
4,731_FED_20190306b_3T2_PL2017,en, 480,0.958423
4,731_FED_20190306b_3T2_PL2017,jap, 480,0.913188
4,731_FED_20190306b_3T2_PL2017,sent, 480,0.284612
4,732_FED_20190307_3T2_PL2017,en, 480,0.822491
4,732_FED_20190307_3T2_PL2017,jap, 480,0.888806
4,732_FED_20190307_3T2_PL2017,sent, 480,0.397880
4,733_FED_20190307b_3T2_PL2017,en, 480,0.795609
4,733_FED_20190307b_3T2_PL2017,jap, 480,0.899913
4,733_FED_20190307b_3T2_PL2017,sent, 480,0.218535
4,734_FED_20190313a_3T2_PL2017,en, 480,0.443570
4,734_FED_20190313a_3T2_PL2017,jap, 480,0.461064
4,734_FED_20190313a_3T2_PL2017,sent, 480,-0.000088
4,735_FED_20190314a_3T2_PL2017,en, 480,0.495680
4,735_FED_20190314a_3T2_PL2017,jap, 480,0.547093
4,735_FED_20190314a_3T2_PL2017,sent, 480,-0.012477
4,736_FED_20190314b_3T2_PL2017,en, 480,1.219296
4,736_FED_20190314b_3T2_PL2017,jap, 480,1.091379
4,736_FED_20190314b_3T2_PL2017,sent, 480,0.366847
4,737_FED_20190314c_3T2_PL2017,en, 480,0.676026
4,737_FED_20190314c_3T2_PL2017,jap, 480,0.592115
4,737_FED_20190314c_3T2_PL2017,sent, 480,-0.115536
4,738_FED_20190319a_3T2_PL2017,en, 480,0.353030
4,738_FED_20190319a_3T2_PL2017,jap, 480,0.327798
4,738_FED_20190319a_3T2_PL2017,sent, 480,0.070047
4,739_FED_20190319b_3T2_PL2017,en, 480,0.431885
4,739_FED_20190319b_3T2_PL2017,jap, 480,0.531224
4,739_FED_20190319b_3T2_PL2017,sent, 480,0.242043
4,740_FED_20190319c_3T2_PL2017,en, 480,0.405436
4,740_FED_20190319c_3T2_PL2017,jap, 480,0.440143
4,740_FED_20190319c_3T2_PL2017,sent, 480,-0.031960
4,743_FED_20190320c_3T2_PL2017,en, 480,0.687192
4,743_FED_20190320c_3T2_PL2017,jap, 480,0.763067
4,743_FED_20190320c_3T2_PL2017,sent, 480,0.207807
4,744_FED_20190320d_3T2_PL2017,en, 480,0.425881
4,744_FED_20190320d_3T2_PL2017,jap, 480,0.467560
4,744_FED_20190320d_3T2_PL2017,sent, 480,0.196235
4,745_FED_20190321a_3T2_PL2017,en, 480,1.229789
4,745_FED_20190321a_3T2_PL2017,jap, 480,1.191548
4,745_FED_20190321a_3T2_PL2017,sent, 480,0.651714
4,759_FED_20190415a_3T2_PL2017,en, 480,0.863016
4,759_FED_20190415a_3T2_PL2017,jap, 480,0.890733
4,759_FED_20190415a_3T2_PL2017,sent, 480,0.479304
4,760_FED_20190415b_3T2_PL2017,en, 480,0.528272
4,760_FED_20190415b_3T2_PL2017,jap, 480,0.591580
4,760_FED_20190415b_3T2_PL2017,sent, 480,0.265048
4,761_FED_20190416a_3T2_PL2017,en, 480,1.177482
4,761_FED_20190416a_3T2_PL2017,jap, 480,1.151384
4,761_FED_20190416a_3T2_PL2017,sent, 480,0.715307
4,762_FED_20190416b_3T2_PL2017,en, 480,1.928187
4,762_FED_20190416b_3T2_PL2017,jap, 480,1.927530
4,762_FED_20190416b_3T2_PL2017,sent, 480,0.867671
4,763_FED_20190416c_3T2_PL2017,en, 480,0.372154
4,763_FED_20190416c_3T2_PL2017,jap, 480,0.410712
4,763_FED_20190416c_3T2_PL2017,sent, 480,-0.058464
