SubjID,RunNum,TrialNum,ItemNum,ItemType,LangType,TrialOnset,RT,CorrectAnswer,Response,Accuracy
FED_20190314b_3T2,10,7,10,1,sent,106.3414,9.281,2,2,1
FED_20190314b_3T2,10,8,82,5,jap,120.6771,11.4109,2,2,1
FED_20190314b_3T2,11,2,47,3,sent,10.0447,34.894,1,1,1
FED_20190314b_3T2,11,3,83,5,en,50.0012,9.3898,3,3,1
FED_20190314b_3T2,11,4,11,1,jap,64.4369,12.9242,1,1,1
FED_20190314b_3T2,11,6,29,2,jap,92.4581,15.8956,2,4,0
FED_20190314b_3T2,11,7,101,6,en,113.4114,15.4637,1,1,1
FED_20190314b_3T2,11,8,65,4,sent,133.8982,12.7908,1,1,1
FED_20190314b_3T2,1,2,73,5,jap,10.0485,15.3096,1,1,1
FED_20190314b_3T2,1,3,37,3,en,30.4017,11.9359,3,3,1
FED_20190314b_3T2,1,4,1,1,sent,47.3878,14.7302,1,1,1
FED_20190314b_3T2,1,6,19,2,sent,77.1927,20.3882,2,2,1
FED_20190314b_3T2,1,7,55,4,en,102.6135,12.1839,1,1,1
FED_20190314b_3T2,1,8,91,6,jap,119.8498,12.7757,2,2,1
FED_20190314b_3T2,6,2,24,2,en,10.0586,14.7391,4,4,1
FED_20190314b_3T2,6,3,96,6,sent,29.8452,16.3959,2,2,1
FED_20190314b_3T2,6,4,60,4,jap,51.2651,8.3374,3,3,1
FED_20190314b_3T2,6,6,42,3,jap,74.6858,7.2593,3,3,1
FED_20190314b_3T2,6,7,78,5,sent,86.9709,12.4032,3,3,1
FED_20190314b_3T2,6,8,6,1,en,104.4239,9.3833,3,3,1
FED_20190314b_3T2,7,2,79,5,jap,10.045,16.2441,2,2,1
FED_20190314b_3T2,7,3,43,3,en,31.3316,32.1076,2,2,1
FED_20190314b_3T2,7,4,7,1,sent,68.4709,11.5558,3,3,1
FED_20190314b_3T2,7,6,25,2,sent,95.1086,18.0024,3,3,1
FED_20190314b_3T2,7,7,61,4,en,118.1624,8.1038,3,3,1
FED_20190314b_3T2,7,8,97,6,jap,131.3144,10.2207,1,1,1
FED_20190416c_3T2,12,2,30,2,en,10.0365,12.1331,2,2,1
FED_20190416c_3T2,12,3,102,6,sent,27.2229,20.118,1,1,1
FED_20190416c_3T2,12,4,66,4,jap,52.3937,8.2353,1,1,1
FED_20190416c_3T2,12,6,48,3,jap,75.7309,10.5287,2,2,1
FED_20190416c_3T2,12,7,84,5,sent,91.3166,17.94,2,2,1
FED_20190416c_3T2,12,8,12,1,en,114.3037,16.8682,2,2,1
FED_20190416c_3T2,5,2,41,3,sent,10.0536,39.8932,1,2,0
FED_20190416c_3T2,5,3,77,5,en,54.9772,18.949,4,4,1
FED_20190416c_3T2,5,4,5,1,jap,78.9813,25.6939,3,3,1
FED_20190416c_3T2,5,6,23,2,jap,119.7545,15.4207,3,3,1
FED_20190416c_3T2,5,7,95,6,en,140.2244,12.4186,2,2,1
FED_20190416c_3T2,5,8,59,4,sent,157.6943,36.9794,1,1,1
FED_20190416c_3T2,4,2,94,6,jap,10.0447,19.5336,2,2,1
FED_20190416c_3T2,4,3,22,2,sent,34.6153,26.9238,2,2,1
FED_20190416c_3T2,4,4,58,4,en,66.5705,15.7603,2,2,1
FED_20190416c_3T2,4,6,40,3,en,97.4088,11.0959,2,2,1
FED_20190416c_3T2,4,7,4,1,sent,113.5617,17.1287,4,1,0
FED_20190416c_3T2,4,8,76,5,jap,135.7151,22.563000000000002,2,4,0
FED_20190416c_3T2,2,2,56,4,sent,10.0605,6.2829999999999995,2,2,1
FED_20190416c_3T2,2,3,20,2,jap,21.3955,18.3151,3,3,1
FED_20190416c_3T2,2,4,92,6,en,44.7662,13.5654,2,2,1
FED_20190416c_3T2,2,6,74,5,en,73.4041,13.8531,4,3,0
FED_20190416c_3T2,2,7,2,1,jap,92.3072,37.95,2,2,1
FED_20190416c_3T2,2,8,38,3,sent,135.3142,27.5691,2,2,1
FED_20190416c_3T2,3,2,3,1,en,10.0556,14.2265,2,2,1
FED_20190416c_3T2,3,3,39,3,jap,29.3419,11.9256,1,1,1
FED_20190416c_3T2,3,4,75,5,sent,46.2947,8.1472,2,2,1
FED_20190416c_3T2,3,6,93,6,sent,69.5151,13.4099,3,3,1
FED_20190416c_3T2,3,7,57,4,jap,87.9849,10.0781,1,4,0
FED_20190416c_3T2,3,8,21,2,en,103.1208,17.9301,3,3,1
FED_20190416c_3T2,8,2,62,4,sent,10.0516,9.6091,4,4,1
FED_20190416c_3T2,8,3,26,2,jap,24.7208,32.7337,3,3,1
FED_20190416c_3T2,8,4,98,6,en,62.5102,17.7043,1,1,1
FED_20190416c_3T2,8,6,80,5,en,95.2823,18.8338,3,3,1
FED_20190416c_3T2,8,7,8,1,jap,119.1692,21.1447,2,2,1
FED_20190416c_3T2,8,8,44,3,sent,145.3569,9.5816,1,1,1
FED_20190416c_3T2,9,2,9,1,en,10.0558,15.4207,2,2,1
FED_20190416c_3T2,9,3,45,3,jap,30.5255,17.4601,1,1,1
FED_20190416c_3T2,9,4,81,5,sent,53.0459,16.6917,2,3,0
FED_20190416c_3T2,9,6,99,6,sent,84.8011,19.2941,1,4,0
FED_20190416c_3T2,9,7,63,4,jap,109.1384,33.7667,4,4,1
FED_20190416c_3T2,9,8,27,2,en,147.9616,27.9382,1,1,1
FED_20190416c_3T2,6,2,24,2,en,10.0468,21.7447,4,4,1
FED_20190416c_3T2,6,3,96,6,sent,36.8177,17.1503,2,2,1
FED_20190416c_3T2,6,4,60,4,jap,59.0215,18.2255,3,3,1
FED_20190416c_3T2,6,6,42,3,jap,92.3435,10.4865,3,3,1
FED_20190416c_3T2,6,7,78,5,sent,107.8793,14.8797,3,3,1
FED_20190416c_3T2,6,8,6,1,en,127.816,16.8441,3,3,1
FED_20190416c_3T2,7,2,79,5,jap,10.0524,30.1477,2,2,1
FED_20190416c_3T2,7,3,43,3,en,45.258,29.1064,2,2,1
FED_20190416c_3T2,7,4,7,1,sent,79.4303,11.0427,3,3,1
FED_20190416c_3T2,7,6,25,2,sent,105.5512,26.223000000000003,3,3,1
FED_20190416c_3T2,7,7,61,4,en,136.8229,9.9957,3,3,1
FED_20190416c_3T2,7,8,97,6,jap,151.8586,18.3501,1,1,1
FED_20190416c_3T2,11,2,47,3,sent,10.0569,49.2988,1,4,0
FED_20190416c_3T2,11,3,83,5,en,64.4157,19.1113,3,3,1
FED_20190416c_3T2,11,4,11,1,jap,88.5863,15.5428,1,1,1
FED_20190416c_3T2,11,6,29,2,jap,119.208,25.1965,2,2,1
FED_20190416c_3T2,11,7,101,6,en,149.4293,9.712,1,1,1
FED_20190416c_3T2,11,8,65,4,sent,164.1984,14.4625,1,1,1
FED_20190416c_3T2,10,2,100,6,jap,10.0491,12.7336,2,2,1
FED_20190416c_3T2,10,3,28,2,sent,27.8352,31.5548,2,3,0
FED_20190416c_3T2,10,4,64,4,en,64.4411,16.1885,2,1,0
FED_20190416c_3T2,10,6,46,3,en,95.6963,19.494,1,1,1
FED_20190416c_3T2,10,7,10,1,sent,120.2501,25.0645,2,2,1
FED_20190416c_3T2,10,8,82,5,jap,150.372,12.3931,2,2,1
FED_20190416c_3T2,1,2,73,5,jap,10.0516,19.0197,1,1,1
FED_20190416c_3T2,1,3,37,3,en,34.1224,18.0481,3,3,1
FED_20190416c_3T2,1,4,1,1,sent,57.2259,14.1169,1,1,1
FED_20190416c_3T2,1,6,19,2,sent,86.414,25.309,2,2,1
FED_20190416c_3T2,1,7,55,4,en,116.7858,6.6667,1,1,1
FED_20190416c_3T2,1,8,91,6,jap,128.4875,13.3229,2,2,1
FED_20190226a_3T2,14,2,50,3,sent,10.0798,25.9571,3,3,1
FED_20190226a_3T2,14,3,86,5,en,41.1015,11.1081,2,2,1
FED_20190226a_3T2,14,4,14,1,jap,57.2372,21.2201,2,2,1
FED_20190226a_3T2,14,6,32,2,jap,93.5265,26.8921,2,2,1
FED_20190226a_3T2,14,7,104,6,en,125.4651,5.2225,1,2,0
FED_20190226a_3T2,14,8,68,4,sent,135.7501,23.1276,2,2,1
FED_20190226a_3T2,15,2,33,2,en,10.0554,26.5667,3,3,1
FED_20190226a_3T2,15,3,105,6,sent,41.6773,19.78,2,3,0
FED_20190226a_3T2,15,4,69,4,jap,66.4978,10.6127,3,3,1
FED_20190226a_3T2,15,6,51,3,jap,92.2021,11.0684,2,2,1
FED_20190226a_3T2,15,7,87,5,sent,108.3046,22.1807,3,4,0
FED_20190226a_3T2,15,8,15,1,en,135.5257,13.7442,3,3,1
FED_20190226a_3T2,7,2,97,6,jap,10.0648,15.3704,1,1,1
FED_20190226a_3T2,7,3,25,2,sent,30.4847,17.034000000000002,3,3,1
FED_20190226a_3T2,7,4,61,4,en,52.5551,11.7229,3,3,1
FED_20190226a_3T2,7,6,43,3,en,79.3929,20.6588,2,2,1
FED_20190226a_3T2,7,7,7,1,sent,105.1136,12.0797,3,3,1
FED_20190226a_3T2,7,8,79,5,jap,122.2329,23.9125,2,2,1
FED_20190226a_3T2,6,2,6,1,en,10.0638,9.6104,3,3,1
FED_20190226a_3T2,6,3,42,3,jap,24.7331,8.115,3,3,1
FED_20190226a_3T2,6,4,78,5,sent,37.8849,11.5127,3,3,1
FED_20190226a_3T2,6,6,96,6,sent,64.4893,16.0633,2,2,1
FED_20190226a_3T2,6,7,60,4,jap,85.6095,24.0792,3,3,1
FED_20190226a_3T2,6,8,24,2,en,114.7476,31.6297,4,4,1
FED_20190226a_3T2,13,2,103,6,jap,10.0634,14.5807,2,2,1
FED_20190226a_3T2,13,3,31,2,sent,29.6999,42.0686,1,1,1
FED_20190226a_3T2,13,4,67,4,en,76.8243,14.4856,2,2,1
FED_20190226a_3T2,13,6,49,3,en,106.3957,10.0047,3,3,1
FED_20190226a_3T2,13,7,13,1,sent,121.4482,8.4426,3,3,1
FED_20190226a_3T2,13,8,85,5,jap,134.9504,11.2213,1,1,1
FED_20190226a_3T2,12,2,12,1,en,10.0518,34.1758,2,2,1
FED_20190226a_3T2,12,3,48,3,jap,49.2914,11.1059,2,2,1
FED_20190226a_3T2,12,4,84,5,sent,65.4273,20.9172,2,2,1
FED_20190226a_3T2,12,6,102,6,sent,101.4332,29.1299,1,1,1
FED_20190226a_3T2,12,7,66,4,jap,135.5888,11.7395,1,1,1
FED_20190226a_3T2,12,8,30,2,en,152.3914,15.129000000000001,2,2,1
FED_20190226a_3T2,1,2,91,6,jap,10.1363,16.7357,2,2,1
FED_20190226a_3T2,1,3,19,2,sent,31.9896,27.0123,2,2,1
FED_20190226a_3T2,1,4,55,4,en,64.0613,6.6066,1,1,1
FED_20190226a_3T2,1,6,37,3,en,85.7316,8.7711,3,3,1
FED_20190226a_3T2,1,7,1,1,sent,99.5672,15.9865,1,1,1
FED_20190226a_3T2,1,8,73,5,jap,120.604,21.6257,1,1,1
FED_20190226a_3T2,4,2,76,5,jap,10.049,13.6342,2,2,1
FED_20190226a_3T2,4,3,40,3,en,28.7351,10.4287,2,2,1
FED_20190226a_3T2,4,4,4,1,sent,44.2212,22.8044,4,4,1
FED_20190226a_3T2,4,6,22,2,sent,82.1105,23.4675,2,4,0
FED_20190226a_3T2,4,7,58,4,en,110.6319,17.9035,2,2,1
FED_20190226a_3T2,4,8,94,6,jap,133.569,16.0989,2,2,1
FED_20190226a_3T2,5,2,59,4,sent,10.0524,29.0591,1,4,0
FED_20190226a_3T2,5,3,23,2,jap,44.1745,22.2169,3,3,1
FED_20190226a_3T2,5,4,95,6,en,71.4456,8.9503,2,2,1
FED_20190226a_3T2,5,6,77,5,en,95.4995,27.3596,4,4,1
FED_20190226a_3T2,5,7,5,1,jap,127.88799999999999,27.8197,3,3,1
FED_20190226a_3T2,5,8,41,3,sent,160.7601,50.0004,1,2,0
FED_20190226a_3T2,10,2,82,5,jap,10.0498,11.0501,2,2,1
FED_20190226a_3T2,10,3,46,3,en,26.1357,25.6642,1,1,1
FED_20190226a_3T2,10,4,10,1,sent,56.8408,15.5024,2,2,1
FED_20190226a_3T2,10,6,28,2,sent,87.4124,37.8266,2,1,0
FED_20190226a_3T2,10,7,64,4,en,130.2693,21.247,2,4,0
FED_20190226a_3T2,10,8,100,6,jap,156.55700000000002,14.7128,2,2,1
FED_20190226a_3T2,11,2,65,4,sent,10.0429,9.3399,1,1,1
FED_20190226a_3T2,11,3,29,2,jap,24.4451,19.9989,2,2,1
FED_20190226a_3T2,11,4,101,6,en,49.4992,12.2044,1,1,1
FED_20190226a_3T2,11,6,83,5,en,76.7703,19.9812,3,1,0
FED_20190226a_3T2,11,7,11,1,jap,101.7911,18.3301,1,1,1
FED_20190226a_3T2,11,8,47,3,sent,125.1783,50.0005,1,4,0
FED_20190226a_3T2,3,2,21,2,en,10.0597,16.0554,3,3,1
FED_20190226a_3T2,3,3,93,6,sent,31.1464,8.1128,3,1,0
FED_20190226a_3T2,3,4,57,4,jap,44.315,8.3786,1,1,1
FED_20190226a_3T2,3,6,39,3,jap,67.7689,17.6662,1,1,1
FED_20190226a_3T2,3,7,75,5,sent,90.4893,9.0415,2,2,1
FED_20190226a_3T2,3,8,3,1,en,104.5916,23.4933,2,2,1
FED_20190226a_3T2,2,2,38,3,sent,10.0429,18.5673,2,2,1
FED_20190226a_3T2,2,3,74,5,en,33.6633,14.6917,4,3,0
FED_20190226a_3T2,2,4,2,1,jap,53.4165,45.3326,2,2,1
FED_20190226a_3T2,2,6,20,2,jap,113.8098,18.7737,3,3,1
FED_20190226a_3T2,2,7,92,6,en,137.6302,32.0044,2,4,0
FED_20190226a_3T2,2,8,56,4,sent,174.6696,8.5279,2,2,1
FED_20190226a_3T2,9,2,27,2,en,10.0588,25.1021,1,1,1
FED_20190226a_3T2,9,3,99,6,sent,40.2303,12.8075,1,1,1
FED_20190226a_3T2,9,4,63,4,jap,58.0997,22.2764,4,4,1
FED_20190226a_3T2,9,6,45,3,jap,95.4557,11.950999999999999,1,1,1
FED_20190226a_3T2,9,7,81,5,sent,112.4419,23.2775,2,3,0
FED_20190226a_3T2,9,8,9,1,en,140.7632,13.6126,2,2,1
FED_20190226a_3T2,8,2,44,3,sent,10.0516,6.5429,1,1,1
FED_20190226a_3T2,8,3,80,5,en,21.6535,26.3926,3,3,1
FED_20190226a_3T2,8,4,8,1,jap,53.0922,15.7007,2,2,1
FED_20190226a_3T2,8,6,26,2,jap,83.8805,27.7972,3,3,1
FED_20190226a_3T2,8,7,98,6,en,116.7191,9.0753,1,4,0
FED_20190226a_3T2,8,8,62,4,sent,130.8547,14.7362,4,4,1
FED_20190416b_3T2,4,2,4,1,en,10.0628,6.115,4,4,1
FED_20190416b_3T2,4,3,40,3,jap,21.2311,11.0333,2,2,1
FED_20190416b_3T2,4,4,76,5,sent,37.3174,13.0265,2,2,1
FED_20190416b_3T2,4,6,94,6,sent,65.422,9.8215,2,2,1
FED_20190416b_3T2,4,7,58,4,jap,80.3077,24.2876,2,2,1
FED_20190416b_3T2,4,8,22,2,en,109.6458,11.6847,2,2,1
FED_20190416b_3T2,5,2,95,6,jap,10.0553,20.5486,2,2,1
FED_20190416b_3T2,5,3,23,2,sent,35.6427,9.3355,3,3,1
FED_20190416b_3T2,5,4,59,4,en,50.0284,21.5027,1,1,1
FED_20190416b_3T2,5,6,41,3,en,86.6011,17.1136,1,1,1
FED_20190416b_3T2,5,7,5,1,sent,108.7546,23.4114,3,4,0
FED_20190416b_3T2,5,8,77,5,jap,137.2092,21.2475,4,4,1
FED_20190416b_3T2,11,2,101,6,jap,10.0516,8.287,1,1,1
FED_20190416b_3T2,11,3,29,2,sent,23.3874,32.7905,2,2,1
FED_20190416b_3T2,11,4,65,4,en,61.2269,8.3608,1,1,1
FED_20190416b_3T2,11,6,47,3,en,84.6806,27.9056,1,1,1
FED_20190416b_3T2,11,7,11,1,sent,117.6192,29.5531,1,1,1
FED_20190416b_3T2,11,8,83,5,jap,152.225,14.5993,3,3,1
FED_20190416b_3T2,10,2,10,1,en,10.0593,8.1558,2,2,1
FED_20190416b_3T2,10,3,46,3,jap,23.2445,18.6813,1,1,1
FED_20190416b_3T2,10,4,82,5,sent,46.982,9.8418,2,2,1
FED_20190416b_3T2,10,6,100,6,sent,71.88600000000001,8.6671,2,2,1
FED_20190416b_3T2,10,7,64,4,jap,85.6047,19.0948,2,1,0
FED_20190416b_3T2,10,8,28,2,en,109.7589,35.053000000000004,2,2,1
FED_20190416b_3T2,3,2,57,4,sent,10.0563,7.2197,1,3,0
FED_20190416b_3T2,3,3,21,2,jap,22.3416,15.0956,3,3,1
FED_20190416b_3T2,3,4,93,6,en,42.4947,5.9251,3,3,1
FED_20190416b_3T2,3,6,75,5,en,63.5149,12.0893,2,2,1
FED_20190416b_3T2,3,7,3,1,jap,80.65100000000001,15.7841,2,2,1
FED_20190416b_3T2,3,8,39,3,sent,101.5043,15.6367,1,1,1
FED_20190416b_3T2,2,2,74,5,jap,10.0619,16.8166,4,3,0
FED_20190416b_3T2,2,3,38,3,en,31.9321,18.528,2,2,1
FED_20190416b_3T2,2,4,2,1,sent,55.5193,23.6554,2,3,0
FED_20190416b_3T2,2,6,20,2,sent,94.2423,20.4879,3,3,1
FED_20190416b_3T2,2,7,56,4,en,119.7796,17.8778,2,2,1
FED_20190416b_3T2,2,8,92,6,jap,142.7,12.3809,2,2,1
FED_20190416b_3T2,9,2,63,4,sent,10.0382,8.7536,4,4,1
FED_20190416b_3T2,9,3,27,2,jap,23.8406,13.6784,1,1,1
FED_20190416b_3T2,9,4,99,6,en,42.5601,10.4847,1,1,1
FED_20190416b_3T2,9,6,81,5,en,68.1312,23.4806,2,4,0
FED_20190416b_3T2,9,7,9,1,jap,96.6692,12.985999999999999,2,2,1
FED_20190416b_3T2,9,8,45,3,sent,114.6886,24.0427,1,1,1
FED_20190416b_3T2,8,2,80,5,jap,10.0514,16.742,3,3,1
FED_20190416b_3T2,8,3,44,3,en,31.8551,6.1649,1,1,1
FED_20190416b_3T2,8,4,8,1,sent,43.0737,10.9385,2,2,1
FED_20190416b_3T2,8,6,26,2,sent,69.0945,10.9153,3,3,1
FED_20190416b_3T2,8,7,62,4,en,85.0468,11.0045,4,4,1
FED_20190416b_3T2,8,8,98,6,jap,101.1164,12.7752,1,1,1
FED_20190416b_3T2,7,2,25,2,en,10.0548,14.5792,3,3,1
FED_20190416b_3T2,7,3,97,6,sent,29.6914,11.6251,1,1,1
FED_20190416b_3T2,7,4,61,4,jap,46.3607,11.6099,3,3,1
FED_20190416b_3T2,7,6,43,3,jap,73.0649,23.7763,2,2,1
FED_20190416b_3T2,7,7,79,5,sent,101.8863,18.6899,2,1,0
FED_20190416b_3T2,7,8,7,1,en,125.6404,6.4315,3,3,1
FED_20190416b_3T2,6,2,42,3,sent,10.0475,5.9832,3,3,1
FED_20190416b_3T2,6,3,78,5,en,21.0825,12.43,3,3,1
FED_20190416b_3T2,6,4,6,1,jap,38.5687,14.918,3,3,1
FED_20190416b_3T2,6,6,24,2,jap,68.5567,25.4363,4,4,1
FED_20190416b_3T2,6,7,96,6,en,99.045,10.3105,2,2,1
FED_20190416b_3T2,6,8,60,4,sent,114.4145,20.3068,3,3,1
FED_20190416b_3T2,1,2,19,2,en,10.0506,17.0459,2,2,1
FED_20190416b_3T2,1,3,91,6,sent,32.1207,33.2493,2,2,1
FED_20190416b_3T2,1,4,55,4,jap,70.4272,6.5404,1,1,1
FED_20190416b_3T2,1,6,37,3,jap,92.0472,7.5436,3,3,1
FED_20190416b_3T2,1,7,73,5,sent,104.6492,14.7711,1,1,1
FED_20190416b_3T2,1,8,1,1,en,124.4861,13.8137,1,1,1
FED_20190416b_3T2,12,2,48,3,sent,10.0536,10.6486,2,2,1
FED_20190416b_3T2,12,3,84,5,en,25.7563,13.7044,2,2,1
FED_20190416b_3T2,12,4,12,1,jap,44.5258,13.1361,2,2,1
FED_20190416b_3T2,12,6,30,2,jap,72.7471,10.492,2,2,1
FED_20190416b_3T2,12,7,102,6,en,88.2661,12.7553,1,1,1
FED_20190416b_3T2,12,8,66,4,sent,106.0859,9.1643,1,1,1
FED_20190314c_3T2,9,2,99,6,jap,10.0495,17.1194,1,1,1
FED_20190314c_3T2,9,3,27,2,sent,32.2198,17.4052,1,2,0
FED_20190314c_3T2,9,4,63,4,en,54.6736,15.0838,4,4,1
FED_20190314c_3T2,9,6,45,3,en,84.8451,9.9255,1,1,1
FED_20190314c_3T2,9,7,9,1,sent,99.8309,10.8246,2,2,1
FED_20190314c_3T2,9,8,81,5,jap,115.7001,22.3881,2,2,1
FED_20190314c_3T2,8,2,8,1,en,10.0539,8.4795,2,2,1
FED_20190314c_3T2,8,3,44,3,jap,23.5726,7.8565,1,1,1
FED_20190314c_3T2,8,4,80,5,sent,36.4748,45.6861,3,3,1
FED_20190314c_3T2,8,6,98,6,sent,97.2514,13.0585,1,1,1
FED_20190314c_3T2,8,7,62,4,jap,115.37100000000001,14.8951,4,2,0
FED_20190314c_3T2,8,8,26,2,en,135.3243,20.6255,3,3,1
FED_20190314c_3T2,3,2,93,6,jap,10.0486,8.0927,3,3,1
FED_20190314c_3T2,3,3,21,2,sent,23.1839,23.0401,3,3,1
FED_20190314c_3T2,3,4,57,4,en,51.2884,7.165,1,4,0
FED_20190314c_3T2,3,6,39,3,en,73.5255,7.943,1,1,1
FED_20190314c_3T2,3,7,3,1,sent,86.5276,18.3142,2,2,1
FED_20190314c_3T2,3,8,75,5,jap,109.8981,21.7399,2,1,0
FED_20190314c_3T2,2,2,2,1,en,10.0598,29.6245,2,2,1
FED_20190314c_3T2,2,3,38,3,jap,44.7321,12.1024,2,2,1
FED_20190314c_3T2,2,4,74,5,sent,61.885,20.1544,4,3,0
FED_20190314c_3T2,2,6,92,6,sent,97.1074,30.1227,2,2,1
FED_20190314c_3T2,2,7,56,4,jap,132.2798,9.9021,2,2,1
FED_20190314c_3T2,2,8,20,2,en,147.2321,10.1849,3,3,1
FED_20190314c_3T2,10,2,46,3,sent,10.0628,16.8406,1,1,1
FED_20190314c_3T2,10,3,82,5,en,31.9663,8.3118,2,2,1
FED_20190314c_3T2,10,4,10,1,jap,45.3183,10.6637,2,2,1
FED_20190314c_3T2,10,6,28,2,jap,71.0726,34.3263,2,2,1
FED_20190314c_3T2,10,7,100,6,en,110.4457,10.5536,2,2,1
FED_20190314c_3T2,10,8,64,4,sent,126.0484,14.7038,2,2,1
FED_20190314c_3T2,11,2,29,2,en,10.0709,12.8011,2,4,0
FED_20190314c_3T2,11,3,101,6,sent,27.9237,11.1257,1,1,1
FED_20190314c_3T2,11,4,65,4,jap,44.0761,15.4693,1,1,1
FED_20190314c_3T2,11,6,47,3,jap,74.6477,29.1321,1,4,0
FED_20190314c_3T2,11,7,83,5,sent,108.8201,22.9417,3,3,1
FED_20190314c_3T2,11,8,11,1,en,136.8247,13.0539,1,1,1
FED_20190314c_3T2,4,2,40,3,sent,10.0461,16.9827,2,1,0
FED_20190314c_3T2,4,3,76,5,en,32.0662,9.9419,2,4,0
FED_20190314c_3T2,4,4,4,1,jap,47.0687,9.3424,4,4,1
FED_20190314c_3T2,4,6,22,2,jap,71.506,14.7539,2,2,1
FED_20190314c_3T2,4,7,94,6,en,91.3093,11.1793,2,2,1
FED_20190314c_3T2,4,8,58,4,sent,107.5287,18.1832,2,2,1
FED_20190314c_3T2,5,2,23,2,en,10.0651,12.6647,3,3,1
FED_20190314c_3T2,5,3,95,6,sent,27.7846,16.0104,2,2,1
FED_20190314c_3T2,5,4,59,4,jap,48.8212,13.1935,1,1,1
FED_20190314c_3T2,5,6,41,3,jap,77.1091,24.2016,1,1,1
FED_20190314c_3T2,5,7,77,5,sent,106.3639,27.0638,4,4,1
FED_20190314c_3T2,5,8,5,1,en,138.4859,19.8878,3,3,1
FED_20190314c_3T2,1,2,55,4,sent,10.0686,17.873,1,1,1
FED_20190314c_3T2,1,3,19,2,jap,33.0055,19.2105,2,2,1
FED_20190314c_3T2,1,4,91,6,en,57.2763,16.1093,2,2,1
FED_20190314c_3T2,1,6,73,5,en,88.4647,10.169,1,1,1
FED_20190314c_3T2,1,7,1,1,jap,103.6836,19.0746,1,1,1
FED_20190314c_3T2,1,8,37,3,sent,127.8211,11.9776,3,1,0
FED_20190314c_3T2,7,2,61,4,sent,10.0566,16.1703,3,3,1
FED_20190314c_3T2,7,3,25,2,jap,31.2766,11.1919,3,1,0
FED_20190314c_3T2,7,4,97,6,en,47.5292,12.9462,1,1,1
FED_20190314c_3T2,7,6,79,5,en,75.5337,23.2329,2,2,1
FED_20190314c_3T2,7,7,7,1,jap,103.805,7.5426,3,3,1
FED_20190314c_3T2,7,8,43,3,sent,116.4071,31.3307,2,2,1
FED_20190314c_3T2,6,2,78,5,jap,10.0435,12.7526,3,1,0
FED_20190314c_3T2,6,3,42,3,en,27.8464,8.8167,3,3,1
FED_20190314c_3T2,6,4,6,1,sent,41.7152,11.3816,3,3,1
FED_20190314c_3T2,6,6,24,2,sent,68.1863,11.4412,4,4,1
FED_20190314c_3T2,6,7,60,4,en,84.689,10.4521,3,2,0
FED_20190314c_3T2,6,8,96,6,jap,100.1747,8.503,2,2,1
FED_20190314c_3T2,12,2,84,5,jap,10.0455,24.7812,2,1,0
FED_20190314c_3T2,12,3,48,3,en,39.8836,13.6878,2,2,1
FED_20190314c_3T2,12,4,12,1,sent,58.6199,23.8331,2,2,1
FED_20190314c_3T2,12,6,30,2,sent,97.54299999999999,12.2034,2,2,1
FED_20190314c_3T2,12,7,66,4,en,114.7958,6.3494,1,1,1
FED_20190314c_3T2,12,8,102,6,jap,126.1976,30.0737,1,1,1
FED_20190226d_3T2,18,2,36,2,en,10.041,14.8577,1,1,1
FED_20190226d_3T2,18,3,108,6,sent,29.9611,21.1034,3,3,1
FED_20190226d_3T2,18,4,72,4,jap,56.1153,8.8532,2,2,1
FED_20190226d_3T2,18,6,54,3,jap,80.0691,24.3712,4,4,1
FED_20190226d_3T2,18,7,90,5,sent,109.5074,10.4977,2,2,1
FED_20190226d_3T2,18,8,18,1,en,125.0599,11.5763,2,2,1
FED_20190226d_3T2,12,2,30,2,en,10.0359,10.7097,2,2,1
FED_20190226d_3T2,12,3,102,6,sent,25.8053,27.7911,1,1,1
FED_20190226d_3T2,12,4,66,4,jap,58.644,12.5591,1,1,1
FED_20190226d_3T2,12,6,48,3,jap,86.2817,15.4429,2,4,0
FED_20190226d_3T2,12,7,84,5,sent,106.7852,19.4583,2,2,1
FED_20190226d_3T2,12,8,12,1,en,131.306,24.1464,2,2,1
FED_20190226d_3T2,13,2,85,5,jap,10.0488,7.8623,1,1,1
FED_20190226d_3T2,13,3,49,3,en,22.9675,8.6018,3,3,1
FED_20190226d_3T2,13,4,13,1,sent,36.6197,10.2495,3,3,1
FED_20190226d_3T2,13,6,31,2,sent,61.9738,18.7873,1,1,1
FED_20190226d_3T2,13,7,67,4,en,85.8278,9.1578,2,2,1
FED_20190226d_3T2,13,8,103,6,jap,100.0303,21.4121,2,2,1
FED_20190226d_3T2,6,2,24,2,en,10.0565,24.2565,4,4,1
FED_20190226d_3T2,6,3,96,6,sent,39.3612,8.4938,2,2,1
FED_20190226d_3T2,6,4,60,4,jap,52.9133,7.4242,3,3,1
FED_20190226d_3T2,6,6,42,3,jap,75.4337,5.5215,3,3,1
FED_20190226d_3T2,6,7,78,5,sent,86.00200000000001,13.6098,3,3,1
FED_20190226d_3T2,6,8,6,1,en,104.6551,8.9338,3,3,1
FED_20190226d_3T2,7,2,79,5,jap,10.052999999999999,19.8556,2,4,0
FED_20190226d_3T2,7,3,43,3,en,34.9738,18.3971,2,2,1
FED_20190226d_3T2,7,4,7,1,sent,58.4278,7.3219,3,3,1
FED_20190226d_3T2,7,6,25,2,sent,80.8312,19.8082,3,3,1
